id,title,identifier,score_all,name
985,"BUSINESS TECHNOLOGY ANALYST / ANALYSTE,TECHNOLOGIES D’AFFAIR...",15-1121.00,0.6703082405945483,Computer Systems Analysts
986,Functional Analyst - Ref.: CAR-0055,15-1111.00,0.8809766314458924,Computer and Information Research Scientists
987,Intermediate Programmer/Analyst,15-1199.08,0.7013350622009348,Business Intelligence Analysts
988,"Stagiaire , Intelligence d'affaires / Intern, Business Intel...",15-1199.08,0.4803160428066144,Business Intelligence Analysts
989,"Analyste, Comptes Débiteurs- Analyst, Accounts Receivables",15-1199.08,0.684042030690533,Business Intelligence Analysts
990,Operations Support Analyst - FAM,15-1121.00,0.769427793376942,Computer Systems Analysts
991,Technical Business Systems Analyst – Mississauga & Montreal,15-1121.00,0.9033185256168299,Computer Systems Analysts
992,Business Intelligence and Analytics Manager,15-1199.08,0.9012087224060887,Business Intelligence Analysts
993,IT Business Analyst,15-1199.08,0.919140578753543,Business Intelligence Analysts
994,Digital Marketing-Data Analyst,15-1121.00,0.5352823199297347,Computer Systems Analysts
995,Brother Emerging Talent Associate - Data Analyst / Brother E...,15-1199.08,0.5792186534382137,Business Intelligence Analysts
996,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
997,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
998,"Business Analyst (Montreal, QC)",15-1199.08,0.7760697970345317,Business Intelligence Analysts
999,BI Analyst,15-1111.00,0.865273828302115,Computer and Information Research Scientists
1000,PRICING ANALYST,13-2099.01,0.4938563910927678,Financial Quantitative Analysts
1001,Business Analyst,15-1199.08,0.8700257664329538,Business Intelligence Analysts
1002,Customer Operations Analyst,15-1199.08,0.8448645960216267,Business Intelligence Analysts
1003,Business Analyst - Integrated Reporting/Business Intelligenc...,15-1199.08,0.9336567531905473,Business Intelligence Analysts
1004,M&A Analyst (Business Development),15-1199.08,0.7689613998486823,Business Intelligence Analysts
1005,"Business Analyst, Process Optimization",15-1121.00,0.8636000402868288,Computer Systems Analysts
1006,Analyste portefeuille de projet / Project Portfolio Analyst...,15-1199.08,0.37492761636622124,Business Intelligence Analysts
1007,Business Intelligence - Instructor/Teacher,15-1199.08,0.8403937028538015,Business Intelligence Analysts
1008,Quality Control Senior Analyst – Data Review,15-1199.08,0.8575215109219733,Business Intelligence Analysts
1009,Business Process Analyst,15-1199.08,0.8736237836910935,Business Intelligence Analysts
1010,Senior Analyst - Audit and Compliance,15-1199.08,0.8591750253619397,Business Intelligence Analysts
1011,Digital Marketing-Data Analyst,15-1121.00,0.5352823199297347,Computer Systems Analysts
1012,Brother Emerging Talent Associate - Data Analyst / Brother E...,15-1199.08,0.5792186534382137,Business Intelligence Analysts
1013,"Analyst, Data Analytics",15-1121.00,0.8719682814184253,Computer Systems Analysts
1014,Data Entry Analyst,15-1121.00,0.8216585868473762,Computer Systems Analysts
1015,Data Scientist,15-1111.00,0.8806427489923435,Computer and Information Research Scientists
1016,Machine Learning Engineer,15-1111.00,0.7984138143038236,Computer and Information Research Scientists
1017,Data Scientist I,15-1111.00,0.8846822801821487,Computer and Information Research Scientists
1018,Data Scientist,15-1111.00,0.8750288935158106,Computer and Information Research Scientists
1019,Data Scientist,15-1111.00,0.9147192140316063,Computer and Information Research Scientists
1020,Data Scientist,15-1111.00,0.8368829832995304,Computer and Information Research Scientists
1021,Data Scientist - FIFA,15-1111.00,0.8530353107170993,Computer and Information Research Scientists
1022,Data Scientist,15-1111.00,0.8838952381171774,Computer and Information Research Scientists
1023,Data Scientist - Advertising & Attribution,15-1111.00,0.8120218068158842,Computer and Information Research Scientists
1024,Data Scientist,15-1111.00,0.8477331058869199,Computer and Information Research Scientists
1025,Data Scientist,15-1111.00,0.9164274447392922,Computer and Information Research Scientists
1026,Data Scientist,15-1111.00,0.9133987255765283,Computer and Information Research Scientists
1027,Data Scientist,15-1111.00,0.8610618306336146,Computer and Information Research Scientists
1028,Data Scientist I,15-1111.00,0.8846822801821487,Computer and Information Research Scientists
1029,Data and Machine Learning Scientist,15-1111.00,0.9002062262773709,Computer and Information Research Scientists
1030,Data Scientist - RACE21,15-1199.04,0.8430610483520131,Geospatial Information Scientists and Technologists
1031,Data Scientist - Planning Team,15-1111.00,0.875363752286493,Computer and Information Research Scientists
1032,Research Scientist I,15-1111.00,0.9198943761491662,Computer and Information Research Scientists
1033,Junior Data Engineer,15-1199.07,0.8927472945592186,Data Warehousing Specialists
1034,Data Scientist II,15-1199.07,0.8757503104204601,Data Warehousing Specialists
1035,Associate Data Scientist,15-1111.00,0.872069080966737,Computer and Information Research Scientists
1036,Data Analyst,15-1199.08,0.890118088365441,Business Intelligence Analysts
1037,Data Analyst,15-1199.07,0.8169677439655157,Data Warehousing Specialists
1038,Applied Scientist,15-1111.00,0.8446327936499589,Computer and Information Research Scientists
1039,Associate Scientist,19-1029.01,0.6108898339578864,Bioinformatics Scientists
1040,Data Analyst,15-1199.04,0.8226436861764704,Geospatial Information Scientists and Technologists
1041,Data Analyst (Contract),15-1199.08,0.8043564872650022,Business Intelligence Analysts
1042,Research Scientist,15-1111.00,0.8474404714776387,Computer and Information Research Scientists
1043,eCommerce Data Science Intern,15-1111.00,0.8721220970880013,Computer and Information Research Scientists
1044,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
1045,Machine Learning Engineer,15-1133.00,0.7383466077970746,"Software Developers, Systems Software"
1046,"Data Engineer, Omnia AI",15-1133.00,0.8502917113387662,"Software Developers, Systems Software"
1047,Analytical Consultant,15-2041.00,0.8727614215614463,Statisticians
1048,Data Analyst,15-1199.07,0.8198466158271287,Data Warehousing Specialists
1049,Data Analyst,15-1121.00,0.8622713019980452,Computer Systems Analysts
1050,Quantitative Researcher,15-1111.00,0.8693585015780434,Computer and Information Research Scientists
1051,Research Scientist,15-1111.00,0.7997523450918521,Computer and Information Research Scientists
1052,Data Engineer,15-1199.07,0.8881154332892627,Data Warehousing Specialists
1053,Research Scientist I,15-1111.00,0.9198943761491662,Computer and Information Research Scientists
1054,"Data Scientist, AI@Unity",15-1111.00,0.8764307613317291,Computer and Information Research Scientists
1055,Scientist - Protein Biochemistry,19-1029.01,0.7232258204341488,Bioinformatics Scientists
1056,Data Engineer - Contract,15-1199.07,0.8783324469121423,Data Warehousing Specialists
1057,"Lead Data Scientist, RACE21",15-1111.00,0.8860972903804512,Computer and Information Research Scientists
1058,COMPUTATIONAL BIOLOGIST,15-1111.00,0.8941766460969429,Computer and Information Research Scientists
1059,Data Analyst,13-2099.01,0.8316788425464411,Financial Quantitative Analysts
1060,Data Analyst,15-1111.00,0.8920004697513135,Computer and Information Research Scientists
1061,Data Engineer,15-1111.00,0.881095605221087,Computer and Information Research Scientists
1062,Research Scientist,15-1111.00,0.8710752053864635,Computer and Information Research Scientists
1063,Research Scientist,15-1111.00,0.900667928760136,Computer and Information Research Scientists
1064,"Scientist, Product Development",15-1111.00,0.764464854158182,Computer and Information Research Scientists
1065,Field Application Scientist,15-1111.00,0.8641222496818746,Computer and Information Research Scientists
1066,"Data Scientist, Analytics and Machine Learning",15-1111.00,0.8846546344213159,Computer and Information Research Scientists
1067,Data Analyst,15-1121.00,0.8381490764961983,Computer Systems Analysts
1068,Big Data Engineer - DF,15-1199.07,0.8736850387353189,Data Warehousing Specialists
1069,Data Engineer,15-1199.07,0.8418759654850955,Data Warehousing Specialists
1070,Applied Scientist,15-1111.00,0.8446327936499589,Computer and Information Research Scientists
1071,Research Scientist,15-1111.00,0.856049870524227,Computer and Information Research Scientists
1072,Research Scientist,15-1111.00,0.8474404714776387,Computer and Information Research Scientists
1073,Climate Change Scientist,15-1111.00,0.8121253378569234,Computer and Information Research Scientists
1074,Business Intelligence Analyst,15-1199.08,0.8663985408978038,Business Intelligence Analysts
1075,Data Engineer,15-1199.07,0.8805999114563624,Data Warehousing Specialists
1076,Data Analyst,13-2099.01,0.8433437517397279,Financial Quantitative Analysts
1077,Data Scientist II,15-1111.00,0.855851026391771,Computer and Information Research Scientists
1078,Research Scientist,19-1029.01,0.8794929654159733,Bioinformatics Scientists
1079,Scientist – Membrane Protein Biochemistry,19-1029.01,0.7257538056053093,Bioinformatics Scientists
1080,Marketing and Business Analytics Manager,15-1121.00,0.8538194434807753,Computer Systems Analysts
1081,Research Scientist,15-1111.00,0.8752197928511,Computer and Information Research Scientists
1082,"Lead Educator, Data Science",15-1111.00,0.8246349298089208,Computer and Information Research Scientists
1083,Data Analyst,15-1199.08,0.849332552478024,Business Intelligence Analysts
1084,New Grad Engineers/Scientists,19-1029.01,0.7291944513328721,Bioinformatics Scientists
1085,"Computational Biologist, Database Developer - HSA REQ",15-1111.00,0.9007765924710655,Computer and Information Research Scientists
1086,"Associate Scientist, Analytical",15-2021.00,0.8709079653445456,Mathematicians
1087,Machine Learning Engineer,15-1111.00,0.8477077787185887,Computer and Information Research Scientists
1088,Data Engineer,15-1199.07,0.8573715155328692,Data Warehousing Specialists
1089,Business Analytics Consultant,15-1199.08,0.8739157641341861,Business Intelligence Analysts
1090,Data Analytics Engineer,15-1199.07,0.8675036952876686,Data Warehousing Specialists
1091,"Scientist, Conjugation Chemistry",15-1111.00,0.8103306402257097,Computer and Information Research Scientists
1092,eCommerce Data Science Analyst,15-1111.00,0.8824052515644446,Computer and Information Research Scientists
1093,Data Analyst,13-2099.01,0.8433437517397279,Financial Quantitative Analysts
1094,Business Intelligence Analyst,15-1199.08,0.865054944945064,Business Intelligence Analysts
1095,Architect (Data and AI),15-1111.00,0.8987331472218526,Computer and Information Research Scientists
1096,Test Data Analyst,15-1121.00,0.8128725869396904,Computer Systems Analysts
1097,Data Engineer,15-1111.00,0.8862673932426715,Computer and Information Research Scientists
1098,"Data Developer, RACE21",15-1199.07,0.8820254546561654,Data Warehousing Specialists
1099,Data Engineer,15-1199.07,0.8849990908736974,Data Warehousing Specialists
1100,Data Scientist - 14031,15-1121.00,0.8724673272984638,Computer Systems Analysts
1101,Quantitative Research Analyst,15-1111.00,0.9026793308482411,Computer and Information Research Scientists
1102,Senior Scientist – Antibody Assessment,15-1111.00,0.8537663286265258,Computer and Information Research Scientists
1103,R&D Scientist – Numerical Modeling of Photonic Devices,15-1111.00,0.8564900960437476,Computer and Information Research Scientists
1104,"Sr Data Analyst, UFC Mobile",15-1199.04,0.8296157117493118,Geospatial Information Scientists and Technologists
1105,Data Engineer,15-1199.07,0.8881154332892627,Data Warehousing Specialists
1106,Big Data Engineer - DF,15-1199.07,0.8736850387353189,Data Warehousing Specialists
1107,Data Engineer,15-1111.00,0.877638963993328,Computer and Information Research Scientists
1108,Data Engineer,15-1111.00,0.8862673932426715,Computer and Information Research Scientists
1109,Data Engineer,15-1111.00,0.881095605221087,Computer and Information Research Scientists
1110,Junior Data Engineer,15-1199.07,0.8927472945592186,Data Warehousing Specialists
1111,Process Safety Engineer,15-1133.00,0.8022161642936918,"Software Developers, Systems Software"
1112,Machine Learning Engineer,15-1111.00,0.7984138143038236,Computer and Information Research Scientists
1113,Data Engineer,15-1199.07,0.8805999114563624,Data Warehousing Specialists
1114,Data Engineer,15-1199.07,0.8418759654850955,Data Warehousing Specialists
1115,Data Engineer - Contract,15-1199.07,0.8783324469121423,Data Warehousing Specialists
1116,Data Engineer,15-1199.07,0.8709693008678884,Data Warehousing Specialists
1117,Data Engineer,15-1199.07,0.8709693008678884,Data Warehousing Specialists
1118,Data Analytics Engineer,15-1199.07,0.8614701649705305,Data Warehousing Specialists
1119,Big Data Engineer,15-1199.07,0.8512955758086584,Data Warehousing Specialists
1120,Data Engineer,15-1199.07,0.8709693008678884,Data Warehousing Specialists
1121,"Data Engineer, Omnia AI",15-1199.07,0.8274428296469124,Data Warehousing Specialists
1122,Database Reliability Engineer,15-1141.00,0.8840941764449337,Database Administrators
1123,Data Engineer III,15-1199.07,0.8254468857237878,Data Warehousing Specialists
1124,Data Scientist I,15-1111.00,0.8484950107670087,Computer and Information Research Scientists
1125,Data Scientist,15-1111.00,0.8806427489923435,Computer and Information Research Scientists
1126,Data Analyst,15-1199.08,0.890118088365441,Business Intelligence Analysts
1127,Data Engineer,15-1111.00,0.877638963993328,Computer and Information Research Scientists
1128,Data Scientist,15-1111.00,0.8466228726243358,Computer and Information Research Scientists
1129,Senior Data Engineer,15-1199.06,0.8854496884271716,Database Architects
1130,Data Software Engineer - FIFA,15-1199.07,0.8958582348903691,Data Warehousing Specialists
1131,Big Data Engineer,15-1199.07,0.8471600556767599,Data Warehousing Specialists
1132,Data Analyst,15-1199.04,0.8226436861764704,Geospatial Information Scientists and Technologists
1133,Software Engineer I,15-1111.00,0.8922550497762416,Computer and Information Research Scientists
1134,Data Engineer II,15-1141.00,0.870581707946489,Database Administrators
1135,Software Development Engineer Intern - Summer 2020 (Canada),15-1121.00,0.833480641487063,Computer Systems Analysts
1136,Data Scientist,15-1111.00,0.8750288935158106,Computer and Information Research Scientists
1137,Data Analyst,15-1199.07,0.8169677439655157,Data Warehousing Specialists
1138,Data Engineer,15-1199.07,0.8888390148486569,Data Warehousing Specialists
1139,Data Scientist,15-1111.00,0.9147192140316063,Computer and Information Research Scientists
1140,Data Scientist,15-1111.00,0.8610618306336146,Computer and Information Research Scientists
1141,Senior Data Engineer,15-1111.00,0.8793713146115064,Computer and Information Research Scientists
1142,Data Engineer - Gears of War - The Coalition,15-1121.00,0.8600371805872908,Computer Systems Analysts
1143,Data Analyst,15-1121.00,0.8381490764961983,Computer Systems Analysts
1144,Database Engineer,15-1141.00,0.8477316314310268,Database Administrators
1145,Data Engineers,15-1199.07,0.8120268838055099,Data Warehousing Specialists
1146,"Software Engineer, Product",15-1199.07,0.8375746012854891,Data Warehousing Specialists
1147,"Software Engineer, Product",15-1199.07,0.8375746012854891,Data Warehousing Specialists
1148,Senior Data Engineer,15-1199.07,0.831761073598679,Data Warehousing Specialists
1149,Associate Data Scientist,15-1111.00,0.8063035988441114,Computer and Information Research Scientists
1150,"Big Data Engineer, Omnia AI",15-1199.07,0.797985738110454,Data Warehousing Specialists
1151,"Engineer, Quality, Desktop",15-1121.00,0.8431210550031181,Computer Systems Analysts
1152,Data Analyst,15-1199.08,0.8073518864580621,Business Intelligence Analysts
1153,Data Scientist - RACE21,15-1199.04,0.8430610483520131,Geospatial Information Scientists and Technologists
1154,Data Engineer II,15-1141.00,0.870581707946489,Database Administrators
1155,Data Engineer III,15-1199.07,0.865721663827632,Data Warehousing Specialists
1156,Senior Database Engineer,15-1199.06,0.8507252891552451,Database Architects
1157,Data Analyst,15-1121.00,0.8622713019980452,Computer Systems Analysts
1158,Software Development Engineer I,15-1133.00,0.867748035708241,"Software Developers, Systems Software"
1159,Data Scientist,15-1111.00,0.9164274447392922,Computer and Information Research Scientists
1160,Intermediate Front-end Engineer,15-1133.00,0.8797255438834946,"Software Developers, Systems Software"
1161,Entry Level Engineer/AEC Integration Specialist,15-1133.00,0.7717369476254952,"Software Developers, Systems Software"
1162,Software Development Engineer Intern,15-1133.00,0.8817909625316093,"Software Developers, Systems Software"
1163,Data Scientist I,15-1111.00,0.8846822801821487,Computer and Information Research Scientists
1164,"Software Development Engineer I, RDS",15-1133.00,0.9014818579328886,"Software Developers, Systems Software"
1165,"Data Developer, RACE21",15-1199.07,0.8820254546561654,Data Warehousing Specialists
1166,Data Analyst,15-1111.00,0.8920004697513135,Computer and Information Research Scientists
1167,Data Scientist,15-1111.00,0.8838952381171774,Computer and Information Research Scientists
1168,Support Engineer,15-1133.00,0.748517733105703,"Software Developers, Systems Software"
1169,Quality Engineer - Quality,15-1121.00,0.6717406703761511,Computer Systems Analysts
1170,Research Engineer,15-1111.00,0.8720301281493482,Computer and Information Research Scientists
1171,Data Scientist,15-1111.00,0.9133987255765283,Computer and Information Research Scientists
1172,Software Engineer In Test,15-1133.00,0.8843532328106224,"Software Developers, Systems Software"
1173,Software Engineer Intern - Fall,15-1133.00,0.8685199601288869,"Software Developers, Systems Software"
1174,Exoskeleton's Motion Planning and Balancing Engineer,15-1133.00,0.7939217104826128,"Software Developers, Systems Software"
1175,Data Software Engineer - FIFA (temporary),15-1141.00,0.8419395420982144,Database Administrators
1176,Staff Applications Security Engineer,15-1121.00,0.8652831028759008,Computer Systems Analysts
1177,Data Analyst,13-2099.01,0.8316788425464411,Financial Quantitative Analysts
1178,Software Development Engineer,15-1133.00,0.8918268715743422,"Software Developers, Systems Software"
1179,Associate Software Engineer,15-1133.00,0.9122791169958725,"Software Developers, Systems Software"
1180,"Sales Engineer, Data Analytics, Google Cloud",15-1199.07,0.8116682756744779,Data Warehousing Specialists
1181,Data Architect,15-1199.02,0.881702276692961,Computer Systems Engineers/Architects
1182,Software Engineer,15-1133.00,0.8921889825572816,"Software Developers, Systems Software"
1183,Software Development Engineer Intern,15-1133.00,0.8817909625316093,"Software Developers, Systems Software"
1184,AWS Data Analytics Engineer,15-1199.07,0.7948697445171572,Data Warehousing Specialists
1185,Mine Planning Engineer,15-1199.02,0.8007356831936462,Computer Systems Engineers/Architects
1186,Software Development Engineer Intern - Summer 2020 (Canada),15-1121.00,0.833480641487063,Computer Systems Analysts
1187,Technology Customer Operations Engineer,15-1133.00,0.86939537913369,"Software Developers, Systems Software"
1188,Sr. DBA Engineer,15-1133.00,0.7047811752396441,"Software Developers, Systems Software"
1189,"Specialist, Data Engineer",15-1199.07,0.9019677149639376,Data Warehousing Specialists
1190,Staff Security Operations Engineer,15-1121.00,0.8307012009575008,Computer Systems Analysts
1191,Software Development Engineer,15-1133.00,0.8426896090102145,"Software Developers, Systems Software"
1192,Database Engineer,15-1141.00,0.8439412855232546,Database Administrators
1193,Data Scientist - Advertising & Attribution,15-1111.00,0.8120218068158842,Computer and Information Research Scientists
1194,Data Scientist II,15-1111.00,0.855851026391771,Computer and Information Research Scientists
1195,Data Analyst,15-1121.00,0.8381490764961983,Computer Systems Analysts
1196,Data Analyst,15-1199.08,0.890118088365441,Business Intelligence Analysts
1197,Data Analyst (Contract),13-2099.01,0.884499469056789,Financial Quantitative Analysts
1198,Data Analyst,15-1199.07,0.8169677439655157,Data Warehousing Specialists
1199,Data Analyst,15-1199.04,0.8226436861764704,Geospatial Information Scientists and Technologists
1200,Data Analyst,15-1199.07,0.8198466158271287,Data Warehousing Specialists
1201,Data Analyst,15-1121.00,0.8622713019980452,Computer Systems Analysts
1202,Data & Reporting Analyst,15-1199.08,0.9282534391765408,Business Intelligence Analysts
1203,Data Analyst,15-1199.08,0.9293055395870943,Business Intelligence Analysts
1204,Data Analyst,15-1199.08,0.9293055395870943,Business Intelligence Analysts
1205,Data Analyst - Summer 2020 Co-op,15-1199.08,0.7543660216669568,Business Intelligence Analysts
1206,Data Analyst,15-1121.00,0.8371497177238283,Computer Systems Analysts
1207,Data Analyst,15-1111.00,0.8920004697513135,Computer and Information Research Scientists
1208,Data Analyst,13-2099.01,0.8316788425464411,Financial Quantitative Analysts
1209,Data Analyst 1 / Analyste de données 1 -,15-1199.08,0.5967308445223743,Business Intelligence Analysts
1210,eCommerce Data Science Analyst,15-1111.00,0.8824052515644446,Computer and Information Research Scientists
1211,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
1212,Certified Data Analyst,15-1199.07,0.84185356178725,Data Warehousing Specialists
1213,"Senior Data Analyst, Cross Product Portfolio",15-1121.00,0.8968850682736087,Computer Systems Analysts
1214,"Data Solutions Analyst, IT",15-1199.07,0.8465683046073347,Data Warehousing Specialists
1215,"Sr Data Analyst, UFC Mobile",15-1199.04,0.8296157117493118,Geospatial Information Scientists and Technologists
1216,Calabrio Data and Reporting Analyst,15-1199.08,0.9208114661046991,Business Intelligence Analysts
1217,"Senior Data Analyst, Cross Product Portfolio",15-1199.06,0.8958646783011591,Database Architects
1218,Senior Data Analyst,13-2099.01,0.855338990672399,Financial Quantitative Analysts
1219,Senior Data Analyst - Paid Media,15-1199.08,0.8611369740592345,Business Intelligence Analysts
1220,Data Migration Analyst,15-1121.00,0.8471167193532722,Computer Systems Analysts
1221,TL Data Warehouse Analyst - FTT (13 months),15-1199.08,0.8388119712922426,Business Intelligence Analysts
1222,Machine Learning Engineer / Data Analyst,15-1111.00,0.8626101121284915,Computer and Information Research Scientists
1223,ETL Data Analyst (Contract),15-1121.00,0.8659720480281223,Computer Systems Analysts
1224,"Senior Data Analyst, Supply Chain & Product Analytics",15-1199.07,0.8812811770332418,Data Warehousing Specialists
1225,Test Data Analyst,15-1121.00,0.8128725869396904,Computer Systems Analysts
1226,BI Analyst / Data Architect,15-1199.08,0.9055785936728408,Business Intelligence Analysts
1227,Support Service Analyst-Data Center Operations,15-1121.00,0.874413892563542,Computer Systems Analysts
1228,Senior Renewable Energy Data Analyst,15-1121.00,0.8778331955543559,Computer Systems Analysts
1229,Systems Data Analyst/Developer,15-1121.00,0.9124950593853668,Computer Systems Analysts
1230,Senior Data Analyst - Marketing,15-1121.00,0.8891235092274871,Computer Systems Analysts
1231,Data Documentation Analyst - 14142,15-1121.00,0.8993074205149149,Computer Systems Analysts
1232,Data Analyst - 14093,15-1199.07,0.8090584546332173,Data Warehousing Specialists
1233,Senior Enterprise Data Analyst,15-1199.08,0.8625724926371474,Business Intelligence Analysts
1234,Data Analyst - Contract Management,15-1199.07,0.8607268036950542,Data Warehousing Specialists
1235,Data Management/BI Business Analyst (6 Month Contract),15-1199.08,0.8456477105562449,Business Intelligence Analysts
1236,CRM Data Analyst*****Updated Job Requirements*****,15-1141.00,0.8478726780815217,Database Administrators
1237,Data Management Analyst Developer (Contract),15-1199.08,0.9027057730850755,Business Intelligence Analysts
1238,Test Data Analyst - 14145,15-1121.00,0.8559640966291354,Computer Systems Analysts
1239,Senior Game Data Analyst,15-1199.07,0.8301730855475874,Data Warehousing Specialists
1240,"Research Scientist, Data Visualization",15-1111.00,0.8697659971493593,Computer and Information Research Scientists
1241,Sr. Data Scientist - Application,15-1111.00,0.8844024089340791,Computer and Information Research Scientists
1242,Data Scientist,15-1111.00,0.8422212094398596,Computer and Information Research Scientists
1243,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",15-1199.08,0.8933013476746805,Business Intelligence Analysts
1244,Data Scientist,15-1111.00,0.8827674980782761,Computer and Information Research Scientists
1245,Sr. Data Scientist,15-1111.00,0.8607878373485512,Computer and Information Research Scientists
1246,Data Scientist - Future Opportunity,15-1111.00,0.8887040835053704,Computer and Information Research Scientists
1247,Product Data Scientist,15-1111.00,0.8971400293775748,Computer and Information Research Scientists
1248,Data Scientist,15-1111.00,0.8725251592311994,Computer and Information Research Scientists
1249,Data Scientist I,15-1111.00,0.875986217304671,Computer and Information Research Scientists
1250,Data Scientist,15-1111.00,0.8705171086124754,Computer and Information Research Scientists
1251,Data Scientist,15-1111.00,0.8469439539857397,Computer and Information Research Scientists
1252,Data Scientist,15-1111.00,0.8466228726243358,Computer and Information Research Scientists
1253,Data Scientist,15-1111.00,0.8606408467018085,Computer and Information Research Scientists
1254,Data Scientist,15-1111.00,0.8536821923932044,Computer and Information Research Scientists
1255,Data Scientist,15-1199.04,0.8316017025878208,Geospatial Information Scientists and Technologists
1256,Data Scientist,15-1111.00,0.8897965258214158,Computer and Information Research Scientists
1257,Junior Data Scientist,15-2041.00,0.8267136670585161,Statisticians
1258,Data Scientist (1 Year Contract),15-1111.00,0.8280663618944524,Computer and Information Research Scientists
1259,Data Science Internship,15-1111.00,0.8547084686546599,Computer and Information Research Scientists
1260,Data Scientist,15-1111.00,0.8979749839774264,Computer and Information Research Scientists
1261,Data Engineer,15-1199.07,0.8464511107864274,Data Warehousing Specialists
1262,Data Scientist,15-1121.00,0.8758711306288528,Computer Systems Analysts
1263,Business Systems Data Analyst,15-1121.00,0.9024585428036401,Computer Systems Analysts
1264,Data Analyst,15-1111.00,0.8558187260487297,Computer and Information Research Scientists
1265,Data Scientist / Engineer,15-1199.07,0.8586209825744133,Data Warehousing Specialists
1266,Data Scientist,15-1111.00,0.9038958095621963,Computer and Information Research Scientists
1267,Data Scientist,15-1111.00,0.8648949332659405,Computer and Information Research Scientists
1268,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
1269,Data Scientist,15-1111.00,0.8712219967772145,Computer and Information Research Scientists
1270,Data Scientist,15-1111.00,0.852154100484972,Computer and Information Research Scientists
1271,Data Scientist,15-2041.00,0.8250776639886467,Statisticians
1272,Data Scientist,15-1111.00,0.858545254524271,Computer and Information Research Scientists
1273,Junior Data Engineer,15-1199.07,0.7907313713427966,Data Warehousing Specialists
1274,Data Engineer Trainee,15-1111.00,0.9080217567507789,Computer and Information Research Scientists
1275,Data Science Specialist,15-1199.04,0.8747076271203256,Geospatial Information Scientists and Technologists
1276,Data Scientist,15-1121.00,0.8758711306288528,Computer Systems Analysts
1277,Data Scientist (2 Roles),15-1111.00,0.8563527775226414,Computer and Information Research Scientists
1278,Data Scientist,15-1111.00,0.8541005857178909,Computer and Information Research Scientists
1279,Data Scientist,15-1111.00,0.810916557827955,Computer and Information Research Scientists
1280,Data Scientist,15-1111.00,0.8675459341555346,Computer and Information Research Scientists
1281,Data Engineer (New Grad),15-1111.00,0.8852538372583073,Computer and Information Research Scientists
1282,Data Analyst,15-1121.00,0.8371497177238283,Computer Systems Analysts
1283,Network Data Scientist – Wireless Service Analytics & Transformation,15-1199.04,0.8580448334350839,Geospatial Information Scientists and Technologists
1284,"Manager, Data Scientist",15-1111.00,0.8980738083620459,Computer and Information Research Scientists
1285,Data Analyst,15-1199.08,0.8585039639041074,Business Intelligence Analysts
1286,Data Scientist,15-1111.00,0.8896736773991362,Computer and Information Research Scientists
1287,Data Scientist,15-1111.00,0.836615593379333,Computer and Information Research Scientists
1288,Machine Learning Engineer / Data Scientist,15-1111.00,0.9053729622265438,Computer and Information Research Scientists
1289,Data Scientist,15-1111.00,0.8735649213467042,Computer and Information Research Scientists
1290,Data Science Co-op,15-1111.00,0.7902510456343891,Computer and Information Research Scientists
1291,Data Scientist,15-1111.00,0.8265546207294213,Computer and Information Research Scientists
1292,Research Data Scientist,15-1111.00,0.8536551240779263,Computer and Information Research Scientists
1293,Biomedical Data Scientist,15-1111.00,0.8883091837883139,Computer and Information Research Scientists
1294,"Applied Scientist, NLP",15-1111.00,0.8747722929368003,Computer and Information Research Scientists
1295,Data Scientist,15-1111.00,0.7840283445898365,Computer and Information Research Scientists
1296,Data Analyst - Contract,15-1121.00,0.8471416067705632,Computer Systems Analysts
1297,Data Analyst Internship,15-1121.00,0.8422968745004628,Computer Systems Analysts
1298,Research Scientist - AI and/or Machine Learning,15-1111.00,0.8589013350597159,Computer and Information Research Scientists
1299,Data Science Intern,15-2041.00,0.8002860935484227,Statisticians
1300,Advanced Analytics Consultant,15-1121.00,0.843739516296366,Computer Systems Analysts
1301,Data Engineer,15-1199.07,0.8711396830026138,Data Warehousing Specialists
1302,Research Scientist Positions,15-1111.00,0.8827159354024813,Computer and Information Research Scientists
1303,Data Engineer,15-1199.07,0.8464511107864274,Data Warehousing Specialists
1304,Junior Data Scientist,15-2041.00,0.8267136670585161,Statisticians
1305,Data Analyst,15-1121.00,0.8371497177238283,Computer Systems Analysts
1306,Applied Scientist,15-1111.00,0.8768727746339529,Computer and Information Research Scientists
1307,Senior Data Scientist,15-1111.00,0.8469529175739207,Computer and Information Research Scientists
1308,Data Science Internship,15-1111.00,0.8547084686546599,Computer and Information Research Scientists
1309,Data Scientist - Online Channels,15-1111.00,0.8696503952057509,Computer and Information Research Scientists
1310,Senior Data Scientist,15-1111.00,0.9256056932877691,Computer and Information Research Scientists
1311,Data Scientist / Engineer,15-1199.07,0.8586209825744133,Data Warehousing Specialists
1312,Data Analyst,15-1199.08,0.8640436872250741,Business Intelligence Analysts
1313,"Data Science Manager, Retail",15-1111.00,0.8745794224495408,Computer and Information Research Scientists
